# DL07 model SED (this work), mw31_60, Mathis ISRF U =  1.00
# silicate (D03) + carbonaceous (DL07 PAH Nc=470 + D03 graphite blend)
# PAH ionization computed via WD01b grain charging (pah_ionfrac)
# columns: lambda[um]  lamI_total/NH  lamI_sil/NH  lamI_carb/NH
#          [erg s^-1 cm^-2 sr^-1 H^-1]
  2.755111E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.786067E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.798646E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.800542E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.801175E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.801491E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.801681E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.801745E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.801871E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.801935E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.802125E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.802441E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.803075E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.804977E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.817727E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.951905E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.099500E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.178974E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.262632E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.350811E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.443889E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.492394E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.502260E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.512181E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.517163E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.518161E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.518660E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.518960E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.519060E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.519260E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.519360E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.519659E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.520159E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.521159E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.522159E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.532194E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.542286E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.593623E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.646471E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.874375E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.132667E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.202712E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.231399E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.245890E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.253173E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.257555E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.259018E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.259749E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.260188E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.260335E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.260628E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.260774E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.261213E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.261946E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.263411E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.267814E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.275172E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.289965E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.427857E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.591852E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.768462E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.959200E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000
  5.165833E-03  4.94065646E-324  4.94065646E-324  0.00000000E+000
  5.209244E-03  1.27468937E-321  1.27468937E-321  0.00000000E+000
  5.253390E-03  3.75549179E-319  3.75549179E-319  0.00000000E+000
  5.264544E-03  1.55614868E-318  1.55614868E-318  0.00000000E+000
  5.271259E-03  3.65144156E-318  3.65144156E-318  0.00000000E+000
  5.273501E-03  4.85206555E-318  4.85206555E-318  0.00000000E+000
  5.274622E-03  5.59265513E-318  5.59265513E-318  0.00000000E+000
  5.275296E-03  6.09111796E-318  6.09111796E-318  0.00000000E+000
  5.275520E-03  6.26639763E-318  6.26639763E-318  0.00000000E+000
  5.276194E-03  6.82471651E-318  6.82471651E-318  0.00000000E+000
  5.278440E-03  9.06847612E-318  9.06847612E-318  0.00000000E+000
  5.279114E-03  9.87550765E-318  9.87550765E-318  0.00000000E+000
  5.280239E-03  1.13851499E-317  1.13851499E-317  0.00000000E+000
  5.286994E-03  2.67135712E-317  2.67135712E-317  0.00000000E+000
  5.298291E-03  1.10675413E-316  1.10675413E-316  0.00000000E+000
  5.390435E-03  9.59461859E-312  9.59461859E-312  0.00000000E+000
  5.635455E-03  2.12317392E-299  2.12317392E-299  0.00000000E+000
  5.903810E-03  4.67757757E-287  4.67757757E-287  0.00000000E+000
  6.199000E-03  1.02792716E-274  1.02792716E-274  0.00000000E+000
  6.525263E-03  2.26660757E-262  2.26660757E-262  0.00000000E+000
  6.887778E-03  5.15948147E-250  5.15948147E-250  0.00000000E+000
  7.084571E-03  8.09938073E-244  8.09938073E-244  0.00000000E+000
  7.208140E-03  4.21012871E-240  4.21012871E-240  0.00000000E+000
  7.250292E-03  7.32525949E-239  7.32525949E-239  0.00000000E+000
  7.271554E-03  3.04684019E-238  3.04684019E-238  0.00000000E+000
  7.284371E-03  7.16696845E-238  7.16696845E-238  0.00000000E+000
  7.288654E-03  9.53227188E-238  9.53227188E-238  0.00000000E+000
  7.290797E-03  1.09930542E-237  1.09930542E-237  0.00000000E+000
  7.292083E-03  1.19745919E-237  1.19745919E-237  0.00000000E+000
  7.292512E-03  1.23210683E-237  1.23210683E-237  0.00000000E+000
  7.293370E-03  1.30444128E-237  1.30444128E-237  0.00000000E+000
  7.293799E-03  1.34220601E-237  1.34220601E-237  0.00000000E+000
  7.295087E-03  1.46225695E-237  1.46225695E-237  0.00000000E+000
  7.297234E-03  1.68660393E-237  1.68660393E-237  0.00000000E+000
  7.301531E-03  2.24375037E-237  2.24375037E-237  0.00000000E+000
  7.314454E-03  5.28382683E-237  5.28382683E-237  0.00000000E+000
  7.336095E-03  2.20331325E-236  2.20331325E-236  0.00000000E+000
  7.379762E-03  3.85927366E-235  3.85927366E-235  0.00000000E+000
  7.513939E-03  2.12035693E-231  2.12035693E-231  0.00000000E+000
  7.748750E-03  3.68708474E-225  3.68708474E-225  0.00000000E+000
  7.846835E-03  1.18753384E-222  1.18753384E-222  0.00000000E+000
  7.896815E-03  2.18734402E-221  2.18734402E-221  0.00000000E+000
  7.922045E-03  9.44031209E-221  9.44031209E-221  0.00000000E+000
  7.937260E-03  2.26777091E-220  2.26777091E-220  0.00000000E+000
  7.942345E-03  3.03727233E-220  3.03727233E-220  0.00000000E+000
  7.944889E-03  3.51482947E-220  3.51482947E-220  0.00000000E+000
  7.946417E-03  3.83687379E-220  3.83687379E-220  0.00000000E+000
  7.946926E-03  3.95054613E-220  3.95054613E-220  0.00000000E+000
  7.947945E-03  4.18796448E-220  4.18796448E-220  0.00000000E+000
  7.948455E-03  4.31156628E-220  4.31156628E-220  0.00000000E+000
  7.949984E-03  4.70432548E-220  4.70432548E-220  0.00000000E+000
  7.952534E-03  5.44016267E-220  5.44016267E-220  0.00000000E+000
  7.957638E-03  7.27487010E-220  7.27487010E-220  0.00000000E+000
  7.972990E-03  1.73276019E-219  1.73276019E-219  0.00000000E+000
  7.998710E-03  7.18876061E-219  7.18876061E-219  0.00000000E+000
  8.265333E-03  1.32338418E-212  1.32338418E-212  4.94065646E-324
  8.855714E-03  6.16266773E-200  6.16266773E-200  3.03823470E-304
  9.536923E-03  3.36820665E-187  3.36820665E-187  2.86860174E-284
  9.762205E-03  2.36431514E-183  2.36431514E-183  2.82783247E-278
  9.839683E-03  4.59369424E-182  4.59369424E-182  2.81118336E-276
  9.855326E-03  8.29802396E-182  8.29802396E-182  7.05240081E-276
  9.863166E-03  1.11522717E-181  1.11522717E-181  1.11699979E-275
  9.867091E-03  1.29288896E-181  1.29288896E-181  1.40578340E-275
  9.869448E-03  1.41282248E-181  1.41282248E-181  1.61380120E-275
  9.870233E-03  1.45517307E-181  1.45517307E-181  1.68967777E-275
  9.871805E-03  1.54381468E-181  1.54381468E-181  1.85247701E-275
  9.872591E-03  1.59012875E-181  1.59012875E-181  1.93964606E-275
  9.874950E-03  1.73759060E-181  1.73759060E-181  2.22657667E-275
  9.878884E-03  2.01435355E-181  2.01435355E-181  2.80215015E-275
  9.886762E-03  2.70718809E-181  2.70718809E-181  4.43825308E-275
  9.902556E-03  4.88961417E-181  4.88961417E-181  1.11340341E-274
  9.910472E-03  6.57123591E-181  6.57123591E-181  1.76348123E-274
  9.914434E-03  7.61762409E-181  7.61762409E-181  2.21927069E-274
  9.916813E-03  8.32390308E-181  8.32390308E-181  2.54753809E-274
  9.917607E-03  8.57382919E-181  8.57382919E-181  2.66753153E-274
  9.919194E-03  9.09514741E-181  9.09514741E-181  2.92450574E-274
  9.919987E-03  9.36636665E-181  9.36636665E-181  3.06200946E-274
  9.922369E-03  1.02303699E-180  1.02303699E-180  3.51499611E-274
  9.926341E-03  1.18508460E-180  1.18508460E-180  4.42358733E-274
  9.934295E-03  1.59027343E-180  1.59027343E-180  7.00621933E-274
  9.958233E-03  3.83136304E-180  3.83136304E-180  2.78343194E-273
  9.998387E-03  1.64178655E-179  1.64178655E-179  2.77349936E-272
  1.033167E-02  1.90800551E-174  1.90800551E-174  2.68382919E-264
  1.078087E-02  4.79674178E-168  4.79674178E-168  2.60682445E-254
  1.127091E-02  1.06933964E-161  1.06933964E-161  2.50343687E-244
  1.147963E-02  3.90298630E-159  3.90298630E-159  2.48595162E-240
  1.158692E-02  8.41244744E-158  8.41244744E-158  2.47671323E-238
  1.164131E-02  3.94467484E-157  3.94467484E-157  2.47087735E-237
  1.167420E-02  9.93914099E-157  9.93914099E-157  9.82694850E-237
  1.168520E-02  1.35160108E-156  1.35160108E-156  1.55664480E-236
  1.169071E-02  1.57610601E-156  1.57610601E-156  1.95936447E-236
  1.169402E-02  1.72835612E-156  1.72835612E-156  2.24956175E-236
  1.169512E-02  1.78211240E-156  1.78211240E-156  2.35518067E-236
  1.169733E-02  1.89410976E-156  1.89410976E-156  2.58253768E-236
  1.169843E-02  1.95131605E-156  1.95131605E-156  2.70371992E-236
  1.170175E-02  2.13458685E-156  2.13458685E-156  3.10488984E-236
  1.170727E-02  2.47788174E-156  2.47788174E-156  3.90724192E-236
  1.171834E-02  3.34013824E-156  3.34013824E-156  6.19124090E-236
  1.175166E-02  7.97165967E-156  7.97165967E-156  2.46158422E-235
  1.180762E-02  3.09066918E-155  3.09066918E-155  2.45667584E-234
  1.186411E-02  1.15804618E-154  1.15804618E-154  2.45132548E-233
  1.189827E-02  2.53203545E-154  2.53203545E-154  9.74868448E-233
  1.190970E-02  3.27959698E-154  3.27959698E-154  1.54450507E-232
  1.191543E-02  3.73144887E-154  3.73144887E-154  1.94459634E-232
  1.191886E-02  4.03038319E-154  4.03038319E-154  2.23186543E-232
  1.192001E-02  4.13573665E-154  4.13573665E-154  2.33734493E-232
  1.192230E-02  4.36098299E-154  4.36098299E-154  2.56239774E-232
  1.192345E-02  4.48628829E-154  4.48628829E-154  2.68342719E-232
  1.192689E-02  4.88283334E-154  4.88283334E-154  3.08050812E-232
  1.193263E-02  5.62335506E-154  5.62335506E-154  3.87747872E-232
  1.194412E-02  7.45660068E-154  7.45660068E-154  6.14172247E-232
  1.197874E-02  1.73818233E-153  1.73818233E-153  2.44237803E-231
  1.203689E-02  7.10862217E-153  7.10862217E-153  2.43828974E-230
  1.215490E-02  1.28416752E-151  1.28416752E-151  2.43107405E-228
  1.239800E-02  4.36958833E-149  4.36958833E-149  2.42231719E-224
  1.265102E-02  1.52265651E-146  1.52265651E-146  2.44801371E-220
  1.291458E-02  5.22410217E-144  5.22410217E-144  2.48967342E-216
  1.305053E-02  9.89876288E-143  9.89876288E-143  2.51972815E-214
  1.311958E-02  4.33743984E-142  4.33743984E-142  2.54169709E-213
  1.317535E-02  1.41391425E-141  1.41391425E-141  1.61577129E-212
  1.318235E-02  1.63877862E-141  1.63877862E-141  2.03579854E-212
  1.318656E-02  1.79075606E-141  1.79075606E-141  2.33905977E-212
  1.318796E-02  1.84433172E-141  1.84433172E-141  2.44955653E-212
  1.319076E-02  1.95611359E-141  1.95611359E-141  2.68637957E-212
  1.319217E-02  2.01474061E-141  2.01474061E-141  2.81413045E-212
  1.319638E-02  2.20037073E-141  2.20037073E-141  3.23268722E-212
  1.320341E-02  2.54892052E-141  2.54892052E-141  4.07415120E-212
  1.333118E-02  3.48861541E-140  3.48861541E-140  2.61968233E-210
  1.377556E-02  2.14501446E-136  2.14501446E-136  2.85238266E-204
  1.458588E-02  4.87533323E-130  4.87533323E-130  3.67512548E-194
  1.493735E-02  1.69090933E-127  1.69090933E-127  4.25866700E-190
  1.502788E-02  7.29841004E-127  7.29841004E-127  4.43261807E-189
  1.510110E-02  2.35107664E-126  2.35107664E-126  2.89056365E-188
  1.511030E-02  2.72112879E-126  2.72112879E-126  3.65398767E-188
  1.511583E-02  2.97077586E-126  2.97077586E-126  4.20621409E-188
  1.511767E-02  3.05877537E-126  3.05877537E-126  4.40777893E-188
  1.512136E-02  3.24312919E-126  3.24312919E-126  4.84142129E-188
  1.512320E-02  3.33914259E-126  3.33914259E-126  5.07325949E-188
  1.512874E-02  3.64557482E-126  3.64557482E-126  5.84012204E-188
  1.513797E-02  4.21921961E-126  4.21921961E-126  7.38212511E-188
  1.515648E-02  5.65291634E-126  5.65291634E-126  1.18003244E-187
  1.530617E-02  5.86445989E-125  5.86445989E-125  5.03452373E-186
  1.538213E-02  1.88855255E-124  1.88855255E-124  3.29219663E-185
  1.540124E-02  2.52993274E-124  2.52993274E-124  5.26549211E-185
  1.541081E-02  2.92805281E-124  2.92805281E-124  6.65875305E-185
  1.541656E-02  3.19650650E-124  3.19650650E-124  7.66640868E-185
  1.541848E-02  3.29147206E-124  3.29147206E-124  8.03558232E-185
  1.542232E-02  3.48987384E-124  3.48987384E-124  8.82781975E-185
  1.542423E-02  3.59292822E-124  3.59292822E-124  9.25034395E-185
  1.542999E-02  3.92233185E-124  3.92233185E-124  1.06502744E-184
  1.543960E-02  4.53982872E-124  4.53982872E-124  1.34702025E-184
  1.545885E-02  6.08117915E-124  6.08117915E-124  2.15452825E-184
  1.549750E-02  1.09121556E-123  1.09121556E-123  5.51346900E-184
  1.569367E-02  2.02819862E-122  2.02819862E-122  6.09466754E-182
  1.653067E-02  2.40069697E-117  2.40069697E-117  9.41410514E-174
  1.771143E-02  5.25008526E-111  5.25008526E-111  1.74512298E-163
  1.864361E-02  1.38628489E-106  1.38628489E-106  2.76987579E-156
  1.872810E-02  3.33535789E-106  3.33535789E-106  1.14699790E-155
  1.875643E-02  4.46897361E-106  4.46897361E-106  1.84174867E-155
  1.877063E-02  5.17309480E-106  5.17309480E-106  2.33390753E-155
  1.877916E-02  5.64772718E-106  5.64772718E-106  2.69025162E-155
  1.878200E-02  5.81512080E-106  5.81512080E-106  2.82049960E-155
  1.878770E-02  6.16639991E-106  6.16639991E-106  3.10111662E-155
  1.879054E-02  6.34946300E-106  6.34946300E-106  3.25111616E-155
  1.879909E-02  6.93367381E-106  6.93367381E-106  3.74761313E-155
  1.881335E-02  8.02859693E-106  8.02859693E-106  4.74866967E-155
  1.884195E-02  1.07659402E-105  1.07659402E-105  7.62626334E-155
  1.892824E-02  2.59467784E-105  2.59467784E-105  3.15696204E-154
  2.066333E-02  2.26675429E-098  2.26675429E-098  6.59827705E-143
  2.213929E-02  2.78713264E-093  2.78713264E-093  1.12913542E-134
  2.233874E-02  1.26243515E-092  1.26243515E-092  1.20812776E-133
  2.250091E-02  4.17360466E-092  4.17360466E-092  8.04311469E-133
  2.254182E-02  5.62389450E-092  5.62389450E-092  1.29186937E-132
  2.256233E-02  6.52798294E-092  6.52798294E-092  1.63722124E-132
  2.257465E-02  7.13848271E-092  7.13848271E-092  1.88720743E-132
  2.257877E-02  7.35495139E-092  7.35495139E-092  1.97898239E-132
  2.258699E-02  7.80252420E-092  7.80252420E-092  2.17552257E-132
  2.259111E-02  8.03402731E-092  8.03402731E-092  2.28119822E-132
  2.260346E-02  8.76936753E-092  8.76936753E-092  2.62945447E-132
  2.262409E-02  1.01486344E-091  1.01486344E-091  3.33260649E-132
  2.266545E-02  1.35904320E-091  1.35904320E-091  5.35238017E-132
  2.274862E-02  2.43678776E-091  2.43678776E-091  1.38042547E-131
  2.295926E-02  9.61791135E-091  9.61791135E-091  1.47427728E-130
  2.479600E-02  7.78632495E-086  7.78632495E-086  2.49847487E-122
  2.530204E-02  1.40744200E-084  1.40744200E-084  2.84945413E-120
  2.556289E-02  6.00135625E-084  6.00135625E-084  3.03927439E-119
  2.561570E-02  8.01995486E-084  8.01995486E-084  4.87867050E-119
  2.564219E-02  9.27122745E-084  9.27122745E-084  6.18121424E-119
  2.565811E-02  1.01138061E-083  1.01138061E-083  7.12416908E-119
  2.566342E-02  1.04112865E-083  1.04112865E-083  7.46935841E-119
  2.567405E-02  1.10329523E-083  1.10329523E-083  8.21096465E-119
  2.567937E-02  1.13576714E-083  1.13576714E-083  8.60906455E-119
  2.569534E-02  1.23900710E-083  1.23900710E-083  9.92265624E-119
  2.572199E-02  1.43225579E-083  1.43225579E-083  1.25710016E-118
  2.577547E-02  1.91399163E-083  1.91399163E-083  2.01788244E-118
  2.582917E-02  2.55766702E-083  2.55766702E-083  3.23889214E-118
  2.755111E-02  1.51698264E-079  1.51698264E-079  4.76439488E-112
  3.099500E-02  2.90627248E-073  2.90627248E-073  8.83811295E-102
  3.542286E-02  5.31198217E-067  5.31198217E-067  1.24176930E-091
  3.593623E-02  2.23809787E-066  2.23809787E-066  1.29660174E-090
  3.598839E-02  2.58420189E-066  2.58420189E-066  1.63934709E-090
  3.599884E-02  2.65959365E-066  2.65959365E-066  1.71807767E-090
  3.601976E-02  2.81705093E-066  2.81705093E-066  1.88707594E-090
  3.603022E-02  2.89916757E-066  2.89916757E-066  1.97762801E-090
  3.625146E-02  5.30261749E-066  5.30261749E-066  5.29514038E-090
  3.646471E-02  9.42255884E-066  9.42255884E-066  1.35257481E-089
  3.756970E-02  1.66720875E-064  1.66720875E-064  1.48175187E-087
  3.874375E-02  2.94017115E-063  2.94017115E-063  1.62038883E-085
  3.999355E-02  5.18285457E-062  5.18285457E-062  1.79236233E-083
  4.132667E-02  9.10380189E-061  9.10380189E-061  1.97563228E-081
  4.275172E-02  1.64608323E-059  1.64608323E-059  2.18310400E-079
  4.334965E-02  5.21255469E-059  5.21255469E-059  1.47110450E-078
  4.350175E-02  6.95248335E-059  6.95248335E-059  2.36892230E-078
  4.351702E-02  7.15564395E-059  7.15564395E-059  2.48449571E-078
  4.354759E-02  7.57990580E-059  7.57990580E-059  2.73279747E-078
  4.356290E-02  7.80150307E-059  7.80150307E-059  2.86617497E-078
  4.427857E-02  2.93275734E-058  2.93275734E-058  2.55733089E-077
  4.591852E-02  5.15768397E-057  5.15768397E-057  2.89398773E-075
  4.768462E-02  8.97114466E-056  8.97114466E-056  3.36019397E-073
  4.959200E-02  1.54605011E-054  1.54605011E-054  3.83311556E-071
  5.165833E-02  2.64633767E-053  2.64633767E-053  4.37789802E-069
  5.390435E-02  4.52309692E-052  4.52309692E-052  4.99077234E-067
  5.635455E-02  7.87958466E-051  7.87958466E-051  5.66773784E-065
  5.766512E-02  3.36503692E-050  3.36503692E-050  5.96613598E-064
  5.815197E-02  5.67257471E-050  5.67257471E-050  1.45141370E-063
  5.817926E-02  5.83952716E-050  5.83952716E-050  1.52524791E-063
  5.823391E-02  6.18826011E-050  6.18826011E-050  1.68428500E-063
  5.826128E-02  6.37039783E-050  6.37039783E-050  1.76990277E-063
  5.903810E-02  1.43463842E-049  1.43463842E-049  7.05608178E-063
  6.199000E-02  2.66009010E-048  2.66009010E-048  9.24531282E-061
  6.387429E-02  1.46359492E-047  1.46359492E-047  1.58627609E-059
  6.390722E-02  1.50642033E-047  1.50642033E-047  1.66429373E-059
  6.397317E-02  1.59583979E-047  1.59583979E-047  1.83196799E-059
  6.400620E-02  1.64252084E-047  1.64252084E-047  1.92203309E-059
  6.525263E-02  4.76505416E-047  4.76505416E-047  1.13065575E-058
  6.887778E-02  8.04110385E-046  8.04110385E-046  1.32415565E-056
  7.084571E-02  3.19174210E-045  3.19174210E-045  1.39772239E-055
  7.284371E-02  1.18806649E-044  1.18806649E-044  1.25264169E-054
  7.288654E-02  1.22093297E-044  1.22093297E-044  1.30995897E-054
  7.297234E-02  1.28877434E-044  1.28877434E-044  1.43238795E-054
  7.301531E-02  1.32372850E-044  1.32372850E-044  1.49772724E-054
  7.513939E-02  4.76246772E-044  4.76246772E-044  1.22236172E-053
  7.748750E-02  1.79079334E-043  1.79079334E-043  1.02873746E-052
  7.998710E-02  6.40371499E-043  6.40371498E-043  8.55331742E-052
  8.161949E-02  1.40537628E-042  1.40537628E-042  3.19842845E-051
  8.167325E-02  1.44138481E-042  1.44138480E-042  3.33779768E-051
  8.178100E-02  1.51619052E-042  1.51619051E-042  3.63514914E-051
  8.183498E-02  1.55502791E-042  1.55502791E-042  3.79365262E-051
  8.264782E-02  2.26587752E-042  2.26587752E-042  7.17164580E-051
  8.265884E-02  2.27749151E-042  2.27749151E-042  7.23329084E-051
  8.550345E-02  8.52194078E-042  8.52194072E-042  6.17659945E-050
  8.855714E-02  3.18088641E-041  3.18088636E-041  5.37698554E-049
  9.119088E-02  9.40886628E-041  9.40886596E-041  3.11746881E-048
  9.120000E-02  9.44144550E-041  9.44144518E-041  3.13596965E-048
  9.226000E-02  1.40367505E-040  1.40367499E-040  6.19036671E-048
  9.332000E-02  2.06541029E-040  2.06541017E-040  1.20383671E-047
  9.441000E-02  3.03286257E-040  3.03286234E-040  2.34953069E-047
  9.550000E-02  4.40988973E-040  4.40988928E-040  4.51730736E-047
  9.661000E-02  6.38640886E-040  6.38640799E-040  8.65810798E-047
  9.772000E-02  9.16257783E-040  9.16257620E-040  1.63536979E-046
  9.886000E-02  1.31401132E-039  1.31401101E-039  3.09643143E-046
  1.000000E-01  1.86727235E-039  1.86727178E-039  5.77831573E-046
  1.012000E-01  2.66524410E-039  2.66524302E-039  1.08330145E-045
  1.023000E-01  3.66258441E-039  3.66258250E-039  1.90882593E-045
  1.035000E-01  5.09588558E-039  5.09588210E-039  3.48740088E-045
  1.047000E-01  7.01638375E-039  7.01637747E-039  6.27452395E-045
  1.059000E-01  9.66387664E-039  9.66386551E-039  1.11238707E-044
  1.072000E-01  1.35818111E-038  1.35817908E-038  2.03568191E-044
  1.084000E-01  1.84820422E-038  1.84820071E-038  3.50597442E-044
  1.097000E-01  2.56489342E-038  2.56488719E-038  6.22512278E-044
  1.109000E-01  3.44287183E-038  3.44286139E-038  1.04371078E-043
  1.122000E-01  4.71386817E-038  4.71385015E-038  1.80242621E-043
  1.135000E-01  6.40159707E-038  6.40156637E-038  3.07005931E-043
  1.148000E-01  8.62263610E-038  8.62258450E-038  5.16017207E-043
  1.161000E-01  1.15537810E-037  1.15536953E-037  8.56417324E-043
  1.175000E-01  1.56995419E-037  1.56993962E-037  1.45773455E-042
  1.189000E-01  2.11812671E-037  2.11810223E-037  2.44770137E-042
  1.202000E-01  2.77873644E-037  2.77869729E-037  3.91450101E-042
  1.216000E-01  3.69407959E-037  3.69401546E-037  6.41236816E-042
  1.230000E-01  4.88031506E-037  4.88021127E-037  1.03789598E-041
  1.244000E-01  6.39994586E-037  6.39977980E-037  1.66063422E-041
  1.259000E-01  8.49592204E-037  8.49565061E-037  2.71433523E-041
  1.274000E-01  1.11952871E-036  1.11948488E-036  4.38329970E-041
  1.288000E-01  1.43860746E-036  1.43853961E-036  6.78490071E-041
  1.303000E-01  1.86878179E-036  1.86867599E-036  1.05799397E-040
  1.318000E-01  2.41150899E-036  2.41134270E-036  1.66295289E-040
  1.333000E-01  3.09072209E-036  3.09046311E-036  2.58978116E-040
  1.349000E-01  3.99572244E-036  3.99531105E-036  4.11390335E-040
  1.365000E-01  5.12716615E-036  5.12651890E-036  6.47250184E-040
  1.380000E-01  6.43077766E-036  6.42979598E-036  9.81684387E-040
  1.396000E-01  8.12774191E-036  8.12622404E-036  1.51787103E-039
  1.412000E-01  1.01784989E-035  1.01761716E-035  2.32727613E-039
  1.429000E-01  1.27311729E-035  1.27275401E-035  3.63279789E-039
  1.445000E-01  1.54398348E-035  1.54343543E-035  5.48046659E-039
  1.462000E-01  1.86421547E-035  1.86337396E-035  8.41510455E-039
  1.479000E-01  2.22479296E-035  2.22351106E-035  1.28190439E-038
  1.496000E-01  2.63329442E-035  2.63135646E-035  1.93796263E-038
  1.514000E-01  3.12220276E-035  3.11922460E-035  2.97815542E-038
  1.531000E-01  3.62203499E-035  3.61759835E-035  4.43664309E-038
  1.549000E-01  4.17941503E-035  4.17269810E-035  6.71692998E-038
  1.567000E-01  4.87619307E-035  4.86609660E-035  1.00964666E-037
  1.585000E-01  5.61927131E-035  5.60419936E-035  1.50719551E-037
  1.603000E-01  6.40930551E-035  6.38695441E-035  2.23510913E-037
  1.622000E-01  7.43348726E-035  7.39983866E-035  3.36486024E-037
  1.641000E-01  8.49687666E-035  8.44656134E-035  5.03153142E-037
  1.660000E-01  9.66500810E-035  9.59025352E-035  7.47545780E-037
  1.679000E-01  1.10606799E-034  1.09502940E-034  1.10385938E-036
  1.698000E-01  1.24924768E-034  1.23304337E-034  1.62043075E-036
  1.718000E-01  1.44720664E-034  1.42309237E-034  2.41142725E-036
  1.738000E-01  1.66538206E-034  1.62973513E-034  3.56469250E-036
  1.758000E-01  1.89589772E-034  1.84352965E-034  5.23680750E-036
  1.778000E-01  2.13376546E-034  2.05727683E-034  7.64886252E-036
  1.799000E-01  2.38390640E-034  2.27070671E-034  1.13199690E-035
  1.820000E-01  2.75676186E-034  2.59013053E-034  1.66631323E-035
  1.841000E-01  3.17503712E-034  2.93099118E-034  2.44045939E-035
  1.862000E-01  3.63580368E-034  3.28005581E-034  3.55747866E-035
  1.884000E-01  4.16809099E-034  3.64262219E-034  5.25468797E-035
  1.905000E-01  4.76692039E-034  4.00770094E-034  7.59219449E-035
  1.928000E-01  5.66592167E-034  4.53530216E-034  1.13061951E-034
  1.950000E-01  6.70018105E-034  5.05341731E-034  1.64676375E-034
  1.972000E-01  7.95717097E-034  5.57096386E-034  2.38620711E-034
  1.995000E-01  9.58661857E-034  6.09206167E-034  3.49455691E-034
